uid	streams-0-profile	streams-0-side_data_list-0-displaymatrix	streams-0-color_space	streams-0-tags-rotate	streams-1-codec_time_base	format-tags-compatible_brands	streams-1-sample_rate	streams-0-tags-encoder	format-tags-major_brand	streams-0-color_primaries	streams-1-time_base	streams-0-width	streams-0-coded_width	streams-0-display_aspect_ratio	streams-0-side_data_list-0-rotation	tag
10145814	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10145821	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10145866	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10145874	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10145876	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10145910	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10145920	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10145921	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10145956	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10145970	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10145971	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10145989	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10145991	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146001	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146024	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10146038	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146071	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146085	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146086	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146091	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146098	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146130	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10146133	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146154	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146169	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10146177	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146193	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146195	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146216	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146238	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146270	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146282	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146304	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146325	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10146326	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146337	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146340	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10146415	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146417	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146440	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10146455	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146465	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10146472	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146473	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146483	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10146494	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146502	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146527	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146542	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146557	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146570	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10146589	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10146638	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146654	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10146676	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10146701	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146709	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146758	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10146802	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10146850	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10146857	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10146902	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146915	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10146918	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10146922	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10146944	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10146958	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146969	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10146971	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10146999	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147025	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10147077	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147083	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147086	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147090	0	1	-1	1	0	1	0	-1	1	-1	0	1	1	2	2	good
10147093	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147095	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147100	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10147138	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147142	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10147162	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147200	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147237	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147251	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147257	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10147266	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147271	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147272	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147278	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147289	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10147309	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147316	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147324	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10147331	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147369	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147408	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10147409	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10147410	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147434	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147467	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147492	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147511	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10147535	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10147541	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147544	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10147618	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147620	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147632	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147635	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147652	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147665	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10147666	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10147697	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147710	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10147767	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147778	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147801	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147803	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10147808	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147809	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147822	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147846	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10147851	0	0	-1	2	2	0	2	-1	0	-1	2	1	1	2	1	good
10147861	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147869	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10147887	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10147901	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147921	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147925	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10147928	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10147947	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10147954	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10147956	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10147957	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147959	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10147990	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148009	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148081	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148089	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148114	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148132	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10148136	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148147	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148159	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148170	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148174	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148184	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148196	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10148200	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148203	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10148217	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148234	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148271	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148285	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10148288	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10148300	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148318	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148324	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10148326	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148344	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148389	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148404	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148434	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10148443	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148451	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10148469	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148474	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148500	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10148507	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148533	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148550	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148566	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148583	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148593	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148594	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148598	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10148609	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10148635	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148672	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148727	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148750	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148763	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148786	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148791	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148802	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148808	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148857	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10148889	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10148901	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148903	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148921	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148964	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10148971	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10148979	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10148985	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10148996	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149017	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149027	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10149032	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149047	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149066	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149092	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149097	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149132	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149153	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149157	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10149160	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149163	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149187	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149193	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149208	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149220	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149242	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149259	0	0	-1	2	2	1	2	-1	1	-1	2	1	1	2	1	good
10149269	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149275	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149295	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10149302	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149306	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149312	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149314	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149315	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149332	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149344	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149350	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10149359	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149371	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149384	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149398	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149407	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149415	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149417	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149430	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149447	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149469	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149478	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149481	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149500	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149509	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149520	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149530	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149531	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149566	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149584	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149611	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149613	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149633	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149641	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149646	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149653	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149658	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149674	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149682	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149687	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10149689	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149698	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149724	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10149729	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10149731	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149737	1	1	-1	1	0	0	0	-1	0	-1	0	1	1	2	2	bad
10149763	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149766	0	2	-1	0	2	1	2	-1	1	-1	2	1	1	2	0	good
10149784	1	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10149801	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10149802	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149808	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149813	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149823	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10149835	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149839	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149841	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149845	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10149851	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10149852	0	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10149860	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10149864	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149866	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149868	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10149886	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149918	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149941	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149956	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10149993	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	0	2	good
10149995	0	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	good
10149998	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10150003	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150026	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150047	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150056	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150072	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	good
10150087	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150107	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150109	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150134	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150145	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
10150155	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150217	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10150219	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150223	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150226	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150256	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150260	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10150278	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150296	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150305	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150312	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150313	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150355	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150375	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150381	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150399	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150413	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150455	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10150472	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150480	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150488	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150501	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150514	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150517	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10150518	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150526	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	good
10150537	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150553	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150563	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150573	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150589	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150590	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150593	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150607	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150642	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	bad
10150643	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10150648	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150664	1	1	2	1	2	1	2	-1	1	2	2	1	1	2	2	bad
10150713	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150719	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150721	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150739	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150743	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150744	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150749	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150759	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150777	0	0	-1	2	1	2	1	1	2	-1	1	0	0	0	1	good
10150786	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150801	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150858	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150888	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150901	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150921	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	good
10150923	2	1	-1	1	2	0	2	-1	0	-1	2	1	1	2	2	bad
10150934	0	0	2	2	1	2	1	1	2	1	1	0	0	0	1	bad
10150938	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150947	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150948	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10150971	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10150993	1	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10151013	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10151021	2	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	bad
10151025	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10151032	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	2	2	good
10151062	0	1	-1	1	2	1	2	-1	1	-1	2	1	1	0	2	bad
