uid	streams-0-r_frame_rate	format-duration	format-tags-creation_time	streams-1-nb_frames	format-start_time	streams-1-duration	streams-0-nb_frames	streams-0-tags-creation_time	streams-0-duration	streams-1-tags-creation_time	streams-1-duration_ts	streams-0-codec_time_base	streams-1-bit_rate	format-size	format-bit_rate	streams-1-start_pts	streams-0-avg_frame_rate	streams-0-duration_ts	streams-1-start_time	streams-0-bit_rate	tag
10072965	30	14682000	410	685	0	14653313	444	410	14682222	410	703359	60	95748	1568101	854434	0	30	1321400	0	752967	good
10072977	10	17024000	918	798	0	17024000	169	918	17070444	918	817152	20	128032	1859289	873726	0	10	1536340	0	738403	good
10072994	30	13264000	1813	621	0	13259562	394	1813	13264344	1813	636459	59	96127	1434931	865458	0	30	1193791	0	762819	good
10073000	30	17024000	451	798	0	17036708	511	451	16999600	451	817762	60	255842	2149110	1009920	0	30	1529964	0	750165	bad
10073008	25	17961973	1418	776	0	17961973	449	1418	17956667	1418	792123	50	84611	1610391	717244	571	25	10774	12948	629162	bad
10073030	10	13125000	425	614	0	13113729	131	425	13125078	425	629459	20	127906	633994	386434	0	10	1181257	0	255924	good
10073031	30	13288345	152	575	-4081	13231293	399	152	13288333	152	583500	60	82595	1227959	739269	-180	30	7973	-4081	652536	good
10073034	25	13547000	1345	635	0	13562312	337	1345	13496978	1345	650991	50	128099	1284463	758522	0	25	1214728	0	629291	bad
10073045	10	14549000	1815	682	0	14549333	145	1815	14640722	1815	698368	20	128135	1598981	879225	0	10	1317665	0	740247	bad
10073072	25	16995011	555	735	-11859	16915488	425	555	16995000	555	745973	50	83366	1476874	695203	-523	25	10197	-11859	608038	good
10073109	30	15731000	1341	735	0	15688292	469	1341	15730911	1341	753038	60	155959	1789617	910109	0	30	1415782	0	748624	good
10073128	25	14775306	1824	640	-15805	14775306	369	1824	14750000	1824	651591	50	63759	1281240	693719	-697	25	8850	-15805	627030	good
10073152	25	17801769	1150	770	-7937	17801769	445	1150	17786667	1150	785058	50	63196	1515508	681059	-350	25	10672	-7937	614655	good
10073171	8	14059000	1827	659	0	14058667	116	1827	13944556	1827	674816	17	128183	599170	340946	0	8	1255010	0	211920	good
10073184	22	16896000	223	792	0	16895937	184	223	16496967	223	811005	22	96246	1750856	829003	0	11	1484727	0	745236	bad
10073188	14	13568000	436	636	0	13568000	192	436	13483611	436	651264	28	128065	828818	488689	0	14	1213525	0	360067	bad
10073214	30	12431927	209	538	0	12431927	372	209	12413333	209	548248	60	87709	1125817	724468	408	30	7448	9252	633483	good
10073240	30	17061000	654	796	0	17000333	512	654	17060511	654	816016	60	95892	1818965	852923	0	30	1535446	0	752320	good
10073257	90000	16913000	225	789	0	16891542	427	225	16912678	225	810794	50	95854	1799607	851230	0	25	1522141	0	750394	good
10073259	30	17000000	834	796	0	16981333	510	834	17013378	834	815104	60	128062	1860038	875312	0	30	1531204	0	741465	bad
10073271	60	14741000	1829	691	0	14741333	291	1829	14707900	1829	707584	40	96000	1558579	845847	0	20	1323711	0	745647	good
10073283	10	15573000	1531	730	0	15573333	155	1531	15664744	1531	747520	20	96000	1643273	844165	0	10	1409827	0	738193	bad
10073305	25	13536803	1832	586	-431	13536803	338	1832	13518333	1832	596973	50	86584	1232087	728140	-19	25	8111	-431	638372	good
10073315	22	14251000	613	668	0	14250604	153	613	13772589	613	684029	22	96219	1463986	821829	0	11	1239533	0	744533	good
10073338	25	12756667	1346	551	-4535	12719977	319	1346	12756667	1346	560951	50	86094	1128014	707403	-200	25	7654	-4535	617380	bad
10073342	25	17995011	1842	778	-4263	17967982	450	1842	17995000	1842	792388	50	86859	1604988	713525	-188	25	10797	-4263	622927	bad
10073364	20	16491000	1841	773	0	16508104	328	1841	16434111	1841	792389	40	127926	1297884	629620	0	20	1479070	0	500291	good
10073365	25	16595011	744	718	-18367	16514218	415	744	16594999	744	728277	50	85710	1487346	717008	-810	25	9957	-18367	627429	bad
10073369	25	17435011	711	755	-703	17367823	436	711	17435000	711	765921	50	85908	1521018	697914	-31	25	10461	-703	608106	bad
10073397	25	17995011	1216	776	-19773	17906009	450	1216	17995000	1216	789655	50	84447	1576252	700750	-872	25	10797	-19773	612795	good
10073415	90000	16981000	1848	796	0	16981333	292	1848	17064522	1848	815104	34	96000	1790015	843302	0	17	1535807	0	738513	good
10073436	30	16951678	756	732	0	16946304	508	756	16951667	756	747332	60	86019	1528079	721145	836	30	10171	18957	631366	good
10073454	25	13076667	844	565	-15737	13033855	327	844	13076667	844	574793	50	81660	1149333	703135	-694	25	7846	-15737	617548	good
10073469	30	12011000	551	563	0	12024417	360	551	11990289	551	577172	60	127982	1323023	881207	0	30	1079126	0	750772	good
10073495	25	17396667	444	751	0	17384286	435	444	17396667	444	766647	50	85629	1582793	727860	695	25	10438	15760	638615	bad
10073508	20	15531000	1854	728	0	15530604	148	1854	15241544	1854	745469	19	96190	1562218	804696	0	10	1371739	0	716285	good
10073540	24	14849660	1830	643	-11088	14849660	356	1830	14828333	1830	654870	48	62568	1272914	685760	-489	24	8897	-11088	620362	bad
10073551	28	17024000	1902	798	0	17024000	241	1902	17094656	1902	817152	28	96032	1802638	847104	0	14	1538519	0	742904	good
10073597	25	17956667	1444	775	0	17952971	449	1444	17956667	1444	791726	50	83815	1599992	712823	1198	25	10774	27166	625438	good
10073615	20	16668000	1356	781	0	16661332	295	1356	16697378	1356	799744	35	96082	1785516	856979	0	18	1502764	0	754354	bad
10073621	17	16619000	1907	779	0	16633500	276	1907	16570288	1907	798408	33	128015	1146928	552104	0	17	1491326	0	422421	good
10073625	25	12996667	330	564	-13311	12989864	325	330	12996667	330	572853	50	85046	1133471	697699	-587	25	7798	-13311	608331	bad
10073628	10	16576000	1035	777	0	16576000	165	1035	16673378	1035	795648	20	96006	1755832	847409	0	10	1500604	0	741764	bad
10073630	9	13312000	1915	624	0	13312000	118	1915	13053689	1915	638976	18	128144	589097	354024	0	9	1174832	0	227702	bad
10073635	30	17451678	420	755	-16939	17444467	524	420	17451667	420	769301	60	80844	1579369	723996	-747	30	10471	-16939	639264	good
10073651	27	16991000	118	795	0	16972667	455	118	16991422	118	814688	54	95979	1823849	858736	0	27	1529228	0	757690	good
10073719	30	17024000	549	798	0	17030500	504	549	16899822	549	817464	60	155940	1914913	899865	0	30	1520984	0	743847	bad
10073740	25	17875011	1919	772	-20839	17835283	447	1919	17875000	1919	786536	50	91822	1575325	705040	-919	25	10725	-20839	609551	good
10073749	17	13312000	129	624	0	13312000	216	129	12995111	129	638976	33	256006	1640507	985881	0	17	1169560	0	743818	good
10073759	600	18005011	641	778	-14739	17980703	539	641	18005000	641	792949	60	81748	1598859	710406	-650	30	10803	-14739	624902	good
10073821	24	13321678	1935	576	-17574	13241020	320	1935	13321667	1935	583929	48	62342	1145798	688080	-775	24	7993	-17574	622010	good
10073827	25	16395011	517	710	-5510	16364535	410	517	16395000	517	721676	50	86523	1428439	697011	-243	25	9837	-5510	606536	good
10073832	90000	16213000	1930	760	0	16213332	398	1930	16104644	1930	778240	49	256000	2040161	1006679	0	25	1449418	0	751230	good
10073887	25	14596667	1430	631	-1519	14580590	365	1430	14596667	1430	643004	50	83404	1293290	708813	-67	25	8758	-1519	621531	good
10073906	25	17155011	636	743	-2063	17134240	430	636	17155000	636	755620	50	86241	1545868	720893	-91	25	10293	-2063	630707	bad
10073939	30	13455011	403	583	-16621	13450952	404	403	13455000	403	593187	60	84837	1269692	754925	-733	30	8073	-16621	665837	good
10073949	30	12278000	1619	571	0	12183208	369	1619	12278211	1619	584794	60	96438	1311414	854480	0	30	1105039	0	751645	bad
10073970	11	17088000	542	267	0	17088188	197	542	17036422	542	273411	23	95998	828677	387957	0	12	1533278	0	291151	bad
10074012	25	13556667	1958	587	-14172	13476599	339	1958	13556667	1958	594318	50	81444	1153255	680553	-625	25	8134	-14172	595038	bad
10074049	17	17024000	1958	798	0	17024000	275	1958	16690967	1958	817152	33	123281	1812297	851643	0	16	1502187	0	739573	good
10074060	11	17024000	311	798	0	17031854	188	311	17017522	311	817529	22	128077	875325	411336	0	11	1531577	0	280707	bad
10074065	25	14996667	623	648	-2698	14974150	375	623	14996667	623	660360	50	82245	1306277	696835	-119	25	8998	-2698	610792	bad
10074087	30	13723000	1022	642	0	13721208	412	1022	13722611	1022	658618	60	95823	1454898	848151	0	30	1235035	0	745983	bad
10074093	25	16515011	536	714	-5850	16503537	413	536	16515000	536	727806	50	82245	1429620	692519	-258	25	9909	-5850	606478	good
10074114	120	17051000	505	790	0	16935771	409	505	17051089	505	812917	48	95846	1789166	839442	0	24	1534598	0	739105	bad
10074121	17	17024000	2006	798	0	17023979	280	2006	16992089	2006	817151	33	256036	2130190	1001029	0	16	1529288	0	743047	bad
10074122	30	13248000	1926	621	0	13294479	397	1926	13222678	1926	638135	60	127730	1474220	890229	0	30	1190041	0	759961	bad
10074146	90000	16981000	323	796	0	16981333	176	323	17004611	323	815104	21	128110	1878684	885075	0	10	1530415	0	750572	good
10074158	25	12732472	1222	551	0	12732472	318	1222	12718333	1222	561502	50	84405	1139870	716197	350	25	7631	7937	628417	good
10074159	17	17067000	2006	795	0	16964208	284	2006	17066667	2006	814282	33	96332	1118285	524185	0	17	1536000	0	423314	bad
10074189	25	17061000	1121	795	0	16960000	426	1121	17064678	1121	814080	50	96000	1821010	853881	0	25	1535821	0	753215	good
10074195	24	17981247	2012	777	0	17981247	432	2012	17968333	2012	792973	48	62341	1520495	676480	397	24	10781	9002	611057	good
10074196	30	15957000	1045	748	0	15957333	436	1045	15921111	1045	765952	55	96000	1682341	843437	0	27	1432900	0	743622	good
10074228	17	17024000	903	798	0	17024125	277	903	16660177	903	817158	33	96285	1066673	501256	0	17	1499416	0	408619	good
10074232	26	12384807	753	536	0	12384807	322	753	12371667	753	546170	52	85668	1086686	701947	378	26	7423	8571	612761	good
10074254	24	17264444	2041	746	0	17264444	414	2041	17243333	2041	761362	48	64723	1469864	681105	530	24	10346	12018	613655	bad
10074258	25	14236667	2027	617	-17642	14169728	356	2027	14236667	2027	624885	50	83226	1265878	711333	-778	25	8542	-17642	623996	good
10074308	15	16917000	2030	793	0	16917271	122	2030	16211844	2030	812029	15	96328	1717524	812212	0	8	1459066	0	741681	good
10074359	30	17180000	738	755	0	16106667	173	738	17234878	738	773120	20	128042	1872309	871855	0	10	1551139	0	744207	bad
10074362	30	13555011	724	587	-18095	13495918	407	724	13555000	724	595170	60	63375	1170866	691030	-798	30	8133	-18095	623589	good
10074370	25	18008980	146	778	0	18008980	450	146	17996667	146	794196	50	86867	1595641	708820	596	25	10798	13515	618719	bad
10074394	30	16768000	416	786	0	16768000	493	416	16456710	416	804864	60	256025	2081057	992870	0	30	1481104	0	746083	good
10074417	14	14429000	2047	673	0	14357333	206	2047	14474689	2047	689152	28	256023	1803108	999713	0	14	1302722	0	739100	bad
10074462	30	14187000	2101	665	0	14186667	425	2101	14154667	2101	680960	60	96176	1496973	844137	0	30	1273920	0	743558	bad
10074504	30	13286667	702	576	-9546	13279229	399	702	13286667	702	585614	60	82156	1196635	720502	-421	30	7972	-9546	634043	good
10074528	90000	16981000	936	796	0	16981333	243	936	16944833	936	815104	29	128114	1872539	882180	0	14	1525035	0	750314	good
10074542	25	17978345	2104	777	-5193	17967052	450	2104	17978333	2104	792347	50	88023	1583481	704617	-229	25	10787	-5193	612810	good
10074564	10	16807000	215	786	0	16773667	168	215	16806544	215	805136	20	127986	806276	383781	0	10	1512589	0	253519	bad
10074582	30	17039000	58	792	0	16896000	509	58	17044667	58	811008	60	96299	1819152	854112	0	30	1534020	0	753234	good
10074592	30	15821000	534	739	0	15818979	475	534	15820967	534	759311	60	95674	1674047	846493	0	30	1423887	0	745300	good
10074605	25	17835011	2115	770	-18526	17767937	446	2115	17835000	2115	783566	50	81582	1558225	698951	-817	25	10701	-18526	613753	good
10074618	24	13780000	1114	596	-4558	13695215	331	1114	13780000	1114	603959	48	64352	1210698	702872	-201	24	8268	-4558	634797	good
10074623	30	14059000	413	659	0	14102583	421	413	14020956	413	676924	60	127699	1563206	889511	0	30	1261886	0	760008	good
10074660	25	17044000	1446	797	0	17009146	425	1446	17043756	1446	816439	50	96268	1812215	850605	0	25	1533938	0	749467	bad
10074684	30	17033000	836	792	0	16896000	515	836	17033322	836	811008	60	96313	1833866	861323	0	30	1532999	0	760632	good
10074694	30	17066000	220	793	0	16989250	512	220	17066100	220	815484	60	95593	1819410	852881	0	30	1535949	0	752642	bad
10074711	25	13790000	2146	597	-20884	13771769	345	2146	13790000	2146	607335	50	62522	1159465	672641	-921	25	8274	-20884	606151	bad
10074751	30	14555011	314	630	-15147	14474104	437	314	14555000	314	638308	60	86808	1316201	723435	-668	30	8733	-15147	632521	bad
10074765	30	17618345	429	762	-18163	17559342	529	429	17618333	429	774367	60	86434	1550475	704027	-801	30	10571	-18163	613703	good
10074766	90000	16984000	305	796	0	16981333	423	305	16991133	305	815104	50	96000	1803104	849318	0	25	1529202	0	747866	bad
10074783	25	16175000	127	758	0	16200917	411	127	16174778	127	777644	51	95820	1719853	850622	0	25	1455730	0	749247	bad
10074801	30	15189000	517	705	0	15269854	456	517	15188833	517	732953	60	252220	1923152	1012918	0	30	1366995	0	754397	good
10074839	60	13762000	2204	645	0	13794708	275	2204	13761867	2204	662146	40	127767	1096712	637530	0	20	1238568	0	506339	bad
10074870	25	17075011	226	737	-20317	17023107	427	226	17075000	226	750719	50	84962	1509708	707329	-896	25	10245	-20317	618729	good
10074921	30	14677000	506	688	0	14708667	436	506	14531711	506	706016	60	127686	1660549	905116	0	30	1307854	0	781179	bad
10074927	30	13194000	657	617	0	13188458	395	657	13193567	657	633046	60	96162	1414281	857529	0	30	1187421	0	754873	good
10074930	17	16619000	421	779	0	16618792	275	421	16572689	421	797702	33	96317	1232143	593124	0	17	1491542	0	492974	good
10074955	25	12516667	2222	541	-19705	12426190	313	2222	12516667	2222	547995	50	86674	1118923	715157	-869	25	7510	-19705	624494	bad
10075086	17	17111000	1741	798	0	17024000	285	1741	17121144	1741	817152	33	256019	1445338	675746	0	17	1540903	0	417104	good
10075098	14	16250000	2244	758	0	16170667	232	2244	16257777	2244	776192	29	256039	2036136	1002405	0	14	1463200	0	744149	bad
10075117	8	17024000	100	798	0	17024000	141	100	16933778	100	817152	17	128119	725290	340831	0	8	1524040	0	211329	good
10075144	30	15467000	346	725	0	15491208	462	346	15387822	346	743578	60	127933	1709741	884329	0	30	1384904	0	756598	bad
10075162	23	16881000	1516	727	0	16880907	118	1516	16883422	1516	744448	14	64000	508162	240820	0	7	1519508	0	171862	good
10075181	15	17088000	2304	267	0	17088000	131	2304	17070733	2304	273408	15	96000	620290	290397	0	8	1536366	0	193264	bad
10075182	20	13568000	2331	635	0	13546667	272	2331	13588389	2331	650240	40	96017	1442789	850701	0	20	1222955	0	747333	bad
10075186	14	13973000	1615	655	0	13973333	198	1615	13962089	1615	670720	28	128078	1528070	874870	0	14	1256588	0	740869	bad
10075191	24	13738345	1151	595	-21179	13655374	330	1151	13738333	1151	602202	48	63383	1181832	688194	-934	24	8243	-21179	620994	good
10075218	20	13932000	2320	652	0	13954000	279	2320	13931922	2320	669792	40	127648	1548245	889029	0	20	1253873	0	754737	good
10075225	30	17037000	1701	793	0	16917333	510	1701	17050167	1701	812032	60	96323	1824699	856817	0	30	1534515	0	755449	bad
10075245	24	16986667	130	735	-7052	16920295	408	130	16986667	130	746185	48	64545	1455309	685388	-311	24	10192	-7052	617264	bad
10075252	9	17024000	2317	798	0	17023937	154	2317	16622633	2317	817149	19	96189	1771352	832402	0	9	1496037	0	738458	bad
10075260	25	13486077	2105	584	-4694	13486077	337	2105	13478333	2105	594736	50	84692	1193344	707896	-207	25	8087	-4694	619499	bad
10075279	25	17853515	159	772	-2630	17853515	448	159	17838333	159	787340	50	87303	1601027	717405	-116	25	10703	-2630	626872	good
10075285	25	13504000	2320	633	0	13504000	176	2320	13473511	2320	648192	26	156000	1523656	902639	0	13	1212616	0	741451	bad
10075296	25	15715011	4	679	-4354	15696984	393	4	15715000	4	692237	50	85527	1394633	709962	-192	25	9429	-4354	620634	good
10075370	90000	14613000	2310	685	0	14613333	374	2310	14607456	2310	701440	51	256041	1837092	1005730	0	26	1314671	0	745531	good
10075392	25	13676667	1657	591	-17846	13635488	342	1657	13676667	1657	601325	50	73623	1220960	714185	-787	25	8206	-17846	636697	bad
10075444	25	14836667	2034	642	-16281	14808481	371	2034	14836667	2034	653054	50	93940	1328939	716570	-718	25	8902	-16281	618632	bad
10075495	15	17024000	1111	798	0	17023729	253	1111	17294956	1111	817139	29	96001	1808714	849959	0	15	1556546	0	725947	good
10075517	30	17053333	2349	737	-8026	17035397	512	2349	17053333	2349	751261	60	84333	1522711	714328	-354	30	10232	-8026	626161	good
10075539	10	16981000	239	796	0	16981333	170	239	17098144	239	815104	20	128003	1896003	893235	0	10	1538833	0	754676	bad
10075546	14	17024000	2343	798	0	17024000	242	2343	17050600	2343	817152	28	128000	1880662	883769	0	14	1534554	0	749265	bad
10075588	17	13440000	1104	630	0	13443750	223	1104	13397600	1104	645300	33	128168	927757	552236	0	17	1205784	0	422415	good
10075618	30	17020000	512	736	-6621	16967166	511	512	17020000	512	748252	60	83091	1587566	746211	-292	30	10212	-6621	659240	bad
10075644	25	17795011	2347	770	-23084	17786621	445	2347	17795000	2347	784390	50	78182	1558892	700822	-1018	25	10677	-23084	618851	bad
10075658	30	12179000	26	569	0	12138667	366	26	12204556	26	582656	60	96491	1306313	858075	0	30	1098410	0	753137	good
10075663	25	15236667	1124	661	-5850	15179977	381	1124	15236667	1124	669437	50	88927	1345107	706247	-258	25	9142	-5850	613137	bad
10075666	30	16670000	819	781	0	16661332	497	819	16681266	819	799744	60	156016	1895133	909481	0	30	1501314	0	747423	good
10075669	25	17691542	528	766	-2063	17691542	442	528	17676667	528	780197	50	83767	1519689	687193	-91	25	10606	-2063	600074	good
10075688	30	16620000	113	718	-10159	16568888	499	113	16620000	113	730688	60	64660	1438012	692183	-448	30	9972	-10159	623781	good
10075763	25	13398345	813	579	-7981	13366712	335	813	13398333	813	589472	50	86241	1202475	717984	-352	25	8039	-7981	627848	good
10075787	30	17543243	430	759	-11020	17543243	526	430	17541667	430	773657	60	63324	1491485	680141	-486	30	10525	-11020	613097	good
10075792	25	13073424	403	567	-22608	13073424	327	403	13070000	403	576538	50	63837	1149376	703335	-997	25	7842	-22608	635509	bad
10075795	30	15240000	54	658	0	15218095	457	54	15240000	54	671118	60	63476	1214668	637620	398	30	9144	9025	570394	good
10075817	29	16981000	1001	796	0	16981271	119	1001	16536878	1001	815101	14	96233	1726826	813533	0	7	1488319	0	731329	good
10075826	30	17120000	9	741	-8026	17081837	514	9	17120000	9	753309	60	86897	1521300	710887	-354	30	10272	-8026	620016	good
